",Alledage,Weekenddage,SH-Dage,,,Start,Slut,Timer,Ferie,,Start,Slut,Timer,Ferie,,Start,Slut,Timer,Ferie,,Start,Slut,Timer,Ferie
3/2/2021,Tirsdag,,1,,,,P,6:00,18:00,"11,50",,/,,,"0,00",,/,,,"0,00",,U,18:00,6:00,"11,50",
3/3/2021,Onsdag,,1,,,,/,,,"0,00",,P,6:00,18:00,"11,50",,/,,,"0,00",,U,18:00,6:00,"11,50",
3/4/2021,Torsdag,,1,,,,/,,,"0,00",,P,6:00,18:00,"11,50",,U,18:00,6:00,"11,50",,/,,,"0,00",
3/5/2021,Fredag,,1,,,,P,6:00,18:00,"11,50",,/,,,"0,00",,U,18:00,6:00,"11,50",,/,,,"0,00",
3/6/2021,Lørdag,,1,1,,,P,6:00,18:00,"11,50",,/,,,"0,00",,/,,,"0,00",,/,,,"0,00",
3/7/2021,Søndag,,1,1,,,/,,,"0,00",,/,,,"0,00",,/,,,"0,00",,U,18:00,6:00,"11,50",
3/8/2021,Mandag,,1,,,,/,,,"0,00",,P,6:00,18:00,"11,50",,/,,,"0,00",,U,18:00,6:00,"11,50",
3/9/2021,Tirsdag,,1,,,,/,,,"0,00",,P,6:00,18:00,"11,50",,U,18:00,6:00,"11,50",,/,,,"0,00",
3/10/2021,Onsdag,,1,,,,P,6:00,18:00,"11,50",,/,,,"0,00",,U,18:00,6:00,"11,50",,/,,,"0,00",
3/11/2021,Torsdag,,1,,,,P,6:00,18:00,"11,50",,/,,,"0,00",,/,,,"0,00",,U,18:00,6:00,"11,50",
3/12/2021,Fredag,,1,,,,/,,,"0,00",,P,6:00,18:00,"11,50",,/,,,"0,00",,U,18:00,6:00,"11,50",
3/13/2021,Lørdag,,1,1,,,/,,,"0,00",,P,6:00,18:00,"11,50",,/,,,"0,00",,/,,,"0,00",
3/14/2021,Søndag,,1,1,,,/,,,"0,00",,/,,,"0,00",,U,18:00,6:00,"11,50",,/,,,"0,00",
3/15/2021,Mandag,,1,,,,P,6:00,18:00,"11,50",,/,,,"0,00",,U,18:00,6:00,"11,50",,/,,,"0,00",
3/16/2021,Tirsdag,,1,,,,P,6:00,18:00,"11,50",,/,,,"0,00",,/,,,"0,00",,U,18:00,6:00,"11,50",
3/17/2021,Onsdag,,1,,,,/,,,"0,00",,P,6:00,18:00,"11,50",,/,,,"0,00",,U,18:00,6:00,"11,50",
3/18/2021,Torsdag,,1,,,,/,,,"0,00",,P,6:00,18:00,"11,50",,U,18:00,6:00,"11,50",,/,,,"0,00",
3/19/2021,Fredag,,1,,,,P,6:00,18:00,"11,50",,/,,,"0,00",,U,18:00,6:00,"11,50",,/,,,"0,00",
3/20/2021,Lørdag,,1,1,,,P,6:00,18:00,"11,50",,/,,,"0,00",,/,,,"0,00",,/,,,"0,00",
3/21/2021,Søndag,,1,1,,,/,,,"0,00",,/,,,"0,00",,/,,,"0,00",,U,18:00,6:00,"11,50",
3/22/2021,Mandag,,1,,,,/,,,"0,00",,P,6:00,18:00,"11,50",,/,,,"0,00",,U,18:00,6:00,"11,50",
3/23/2021,Tirsdag,,1,,,,/,,,"0,00",,P,6:00,18:00,"11,50",,U,18:00,6:00,"11,50",,/,,,"0,00",
3/24/2021,Onsdag,,1,,,,P,6:00,18:00,"11,50",,/,,,"0,00",,U,18:00,6:00,"11,50",,/,,,"0,00",
3/25/2021,Torsdag,,1,,,,P,6:00,18:00,"11,50",,/,,,"0,00",,/,,,"0,00",,U,18:00,6:00,"11,50",
3/26/2021,Fredag,,1,,,,/,,,"0,00",,P,6:00,18:00,"11,50",,/,,,"0,00",,U,18:00,6:00,"11,50",
3/27/2021,Lørdag,,1,1,,,/,,,"0,00",,P,6:00,18:00,"11,50",,/,,,"0,00",,/,,,"0,00",
3/28/2021,Søndag,,1,1,,,/,,,"0,00",,/,,,"0,00",,U,18:00,6:00,"11,50",,/,,,"0,00",
3/29/2021,Mandag,,1,,,,P,6:00,18:00,"11,50",,/,,,"0,00",,U,18:00,6:00,"11,50",,/,,,"0,00",
3/30/2021,Tirsdag,,1,,,,P,6:00,18:00,"11,50",,/,,,"0,00",,/,,,"0,00",,U,18:00,6:00,"11,50",
3/31/2021,Onsdag,,1,,,,/,,,"0,00",,P,6:00,18:00,"11,50",,/,,,"0,00",,U,18:00,6:00,"11,50",
4/1/2021,Torsdag,Skærtorsdag,1,,1,,/,,,"0,00",,P,6:00,18:00,"11,50",,U,18:00,6:00,"11,50",,/,,,"0,00",
4/2/2021,Fredag,Langfredag,1,,1,,P,6:00,18:00,"11,50",,/,,,"0,00",,U,18:00,6:00,"11,50",,/,,,"0,00",
4/3/2021,Lørdag,,1,1,,,P,6:00,18:00,"11,50",,/,,,"0,00",,/,,,"0,00",,/,,,"0,00",
4/4/2021,Søndag,Påskedag,1,1,,,/,,,"0,00",,/,,,"0,00",,/,,,"0,00",,U,18:00,6:00,"11,50",
4/5/2021,Mandag,2. Påskedag,1,,1,,/,,,"0,00",,P,6:00,18:00,"11,50",,/,,,"0,00",,U,18:00,6:00,"11,50",
4/6/2021,Tirsdag,,1,,,,/,,,"0,00",,P,6:00,18:00,"11,50",,U,18:00,6:00,"11,50",,/,,,"0,00",
4/7/2021,Onsdag,,1,,,,P,6:00,18:00,"11,50",,/,,,"0,00",,U,18:00,6:00,"11,50",,/,,,"0,00",
4/8/2021,Torsdag,,1,,,,P,6:00,18:00,"11,50",,/,,,"0,00",,/,,,"0,00",,U,18:00,6:00,"11,50",
4/9/2021,Fredag,,1,,,,/,,,"0,00",,P,6:00,18:00,"11,50",,/,,,"0,00",,U,18:00,6:00,"11,50",
4/10/2021,Lørdag,,1,1,,,/,,,"0,00",,P,6:00,18:00,"11,50",,/,,,"0,00",,/,,,"0,00",
4/11/2021,Søndag,,1,1,,,/,,,"0,00",,/,,,"0,00",,U,18:00,6:00,"11,50",,/,,,"0,00",
4/12/2021,Mandag,,1,,,,P,6:00,18:00,"11,50",,/,,,"0,00",,U,18:00,6:00,"11,50",,/,,,"0,00",
4/13/2021,Tirsdag,,1,,,,P,6:00,18:00,"11,50",,/,,,"0,00",,/,,,"0,00",,U,18:00,6:00,"11,50",
4/14/2021,Onsdag,,1,,,,/,,,"0,00",,P,6:00,18:00,"11,50",,/,,,"0,00",,U,18:00,6:00,"11,50",
4/15/2021,Torsdag,,1,,,,/,,,"0,00",,P,6:00,18:00,"11,50",,U,18:00,6:00,"11,50",,/,,,"0,00",
4/16/2021,Fredag,,1,,,,P,6:00,18:00,"11,50",,/,,,"0,00",,U,18:00,6:00,"11,50",,/,,,"0,00",
4/17/2021,Lørdag,,1,1,,,P,6:00,18:00,"11,50",,/,,,"0,00",,/,,,"0,00",,/,,,"0,00",
4/18/2021,Søndag,,1,1,,,/,,,"0,00",,/,,,"0,00",,/,,,"0,00",,U,18:00,6:00,"11,50",
4/19/2021,Mandag,,1,,,,/,,,"0,00",,P,6:00,18:00,"11,50",,/,,,"0,00",,U,18:00,6:00,"11,50",
4/20/2021,Tirsdag,,1,,,,/,,,"0,00",,P,6:00,18:00,"11,50",,U,18:00,6:00,"11,50",,/,,,"0,00",
4/21/2021,Onsdag,,1,,,,P,6:00,18:00,"11,50",,/,,,"0,00",,U,18:00,6:00,"11,50",,/,,,"0,00",
4/22/2021,Torsdag,,1,,,,P,6:00,18:00,"11,50",,/,,,"0,00",,/,,,"0,00",,U,18:00,6:00,"11,50",
4/23/2021,Fredag,,1,,,,/,,,"0,00",,P,6:00,18:00,"11,50",,/,,,"0,00",,U,18:00,6:00,"11,50",
4/24/2021,Lørdag,,1,1,,,/,,,"0,00",,P,6:00,18:00,"11,50",,/,,,"0,00",,/,,,"0,00",
4/25/2021,Søndag,,1,1,,,/,,,"0,00",,/,,,"0,00",,U,18:00,6:00,"11,50",,/,,,"0,00",
4/26/2021,Mandag,,1,,,,P,6:00,18:00,"11,50",,/,,,"0,00",,U,18:00,6:00,"11,50",,/,,,"0,00",
4/27/2021,Tirsdag,,1,,,,P,6:00,18:00,"11,50",,/,,,"0,00",,/,,,"0,00",,U,18:00,6:00,"11,50",
4/28/2021,Onsdag,,1,,,,/,,,"0,00",,P,6:00,18:00,"11,50",,/,,,"0,00",,U,18:00,6:00,"11,50",
4/29/2021,Torsdag,,1,,,,/,,,"0,00",,P,6:00,18:00,"11,50",,U,18:00,6:00,"11,50",,/,,,"0,00",
4/30/2021,Fredag,Store bededag,1,,1,,P,6:00,18:00,"11,50",,/,,,"0,00",,U,18:00,6:00,"11,50",,/,,,"0,00",
5/1/2021,Lørdag,1. maj,1,1,,,P,6:00,18:00,"11,50",,/,,,"0,00",,/,,,"0,00",,/,,,"0,00",
5/2/2021,Søndag,,1,1,,,/,,,"0,00",,/,,,"0,00",,/,,,"0,00",,U,18:00,6:00,"11,50",
5/3/2021,Mandag,,1,,,,/,,,"0,00",,P,6:00,18:00,"11,50",,/,,,"0,00",,U,18:00,6:00,"11,50",
5/4/2021,Tirsdag,,1,,,,/,,,"0,00",,P,6:00,18:00,"11,50",,U,18:00,6:00,"11,50",,/,,,"0,00",
5/5/2021,Onsdag,,1,,,,P,6:00,18:00,"11,50",,/,,,"0,00",,U,18:00,6:00,"11,50",,/,,,"0,00",
5/6/2021,Torsdag,,1,,,,P,6:00,18:00,"11,50",,/,,,"0,00",,/,,,"0,00",,U,18:00,6:00,"11,50",
5/7/2021,Fredag,,1,,,,/,,,"0,00",,P,6:00,18:00,"11,50",,/,,,"0,00",,U,18:00,6:00,"11,50",
5/8/2021,Lørdag,,1,1,,,/,,,"0,00",,P,6:00,18:00,"11,50",,/,,,"0,00",,/,,,"0,00",
5/9/2021,Søndag,,1,1,,,/,,,"0,00",,/,,,"0,00",,U,18:00,6:00,"11,50",,/,,,"0,00",
5/10/2021,Mandag,,1,,,,P,6:00,18:00,"11,50",,/,,,"0,00",,U,18:00,6:00,"11,50",,/,,,"0,00",
5/11/2021,Tirsdag,,1,,,,P,6:00,18:00,"11,50",,/,,,"0,00",,/,,,"0,00",,U,18:00,6:00,"11,50",
5/12/2021,Onsdag,,1,,,,/,,,"0,00",,P,6:00,18:00,"11,50",,/,,,"0,00",,U,18:00,6:00,"11,50",
5/13/2021,Torsdag,Kr. Himmelfartsdag,1,,1,,/,,,"0,00",,P,6:00,18:00,"11,50",,U,18:00,6:00,"11,50",,/,,,"0,00",
5/14/2021,Fredag,,1,,,,P,6:00,18:00,"11,50",,/,,,"0,00",,U,18:00,6:00,"11,50",,/,,,"0,00",
5/15/2021,Lørdag,,1,1,,,P,6:00,18:00,"11,50",,/,,,"0,00",,/,,,"0,00",,/,,,"0,00",
5/16/2021,Søndag,,1,1,,,/,,,"0,00",,/,,,"0,00",,/,,,"0,00",,U,18:00,6:00,"11,50",
5/17/2021,Mandag,,1,,,,/,,,"0,00",,P,6:00,18:00,"11,50",,/,,,"0,00",,U,18:00,6:00,"11,50",
5/18/2021,Tirsdag,,1,,,,/,,,"0,00",,P,6:00,18:00,"11,50",,U,18:00,6:00,"11,50",,/,,,"0,00",
5/19/2021,Onsdag,,1,,,,P,6:00,18:00,"11,50",,/,,,"0,00",,U,18:00,6:00,"11,50",,/,,,"0,00",
5/20/2021,Torsdag,,1,,,,P,6:00,18:00,"11,50",,/,,,"0,00",,/,,,"0,00",,U,18:00,6:00,"11,50",
5/21/2021,Fredag,,1,,,,/,,,"0,00",,P,6:00,18:00,"11,50",,/,,,"0,00",,U,18:00,6:00,"11,50",
5/22/2021,Lørdag,,1,1,,,/,,,"0,00",,P,6:00,18:00,"11,50",,/,,,"0,00",,/,,,"0,00",
5/23/2021,Søndag,Pinsedag,1,1,,,/,,,"0,00",,/,,,"0,00",,U,18:00,6:00,"11,50",,/,,,"0,00",
5/24/2021,Mandag,2. Pinsedag,1,,1,,P,6:00,18:00,"11,50",,/,,,"0,00",,U,18:00,6:00,"11,50",,/,,,"0,00",
5/25/2021,Tirsdag,,1,,,,P,6:00,18:00,"11,50",,/,,,"0,00",,/,,,"0,00",,U,18:00,6:00,"11,50",
5/26/2021,Onsdag,,1,,,,/,,,"0,00",,P,6:00,18:00,"11,50",,/,,,"0,00",,U,18:00,6:00,"11,50",
5/27/2021,Torsdag,,1,,,,/,,,"0,00",,P,6:00,18:00,"11,50",,U,18:00,6:00,"11,50",,/,,,"0,00",
5/28/2021,Fredag,,1,,,,P,6:00,18:00,"11,50",,/,,,"0,00",,U,18:00,6:00,"11,50",,/,,,"0,00",
5/29/2021,Lørdag,,1,1,,,P,6:00,18:00,"11,50",,/,,,"0,00",,/,,,"0,00",,/,,,"0,00",
5/30/2021,Søndag,,1,1,,,/,,,"0,00",,/,,,"0,00",,/,,,"0,00",,U,18:00,6:00,"11,50",
5/31/2021,Mandag,,1,,,,/,,,"0,00",,P,6:00,18:00,"11,50",,/,,,"0,00",,U,18:00,6:00,"11,50",
6/1/2021,Tirsdag,,1,,,,/,,,"0,00",,P,6:00,18:00,"11,50",,U,18:00,6:00,"11,50",,/,,,"0,00",
6/2/2021,Onsdag,,1,,,,P,6:00,18:00,"11,50",,/,,,"0,00",,U,18:00,6:00,"11,50",,/,,,"0,00",
6/3/2021,Torsdag,,1,,,,P,6:00,18:00,"11,50",,/,,,"0,00",,/,,,"0,00",,U,18:00,6:00,"11,50",
6/4/2021,Fredag,,1,,,,/,,,"0,00",,P,6:00,18:00,"11,50",,/,,,"0,00",,U,18:00,6:00,"11,50",
6/5/2021,Lørdag,Grundlovsdag,1,1,,,/,,,"0,00",,P,6:00,18:00,"11,50",,/,,,"0,00",,/,,,"0,00",
6/6/2021,Søndag,,1,1,,,/,,,"0,00",,/,,,"0,00",,U,18:00,6:00,"11,50",,/,,,"0,00",
6/7/2021,Mandag,,1,,,,P,6:00,18:00,"11,50",,/,,,"0,00",,U,18:00,6:00,"11,50",,/,,,"0,00",
6/8/2021,Tirsdag,,1,,,,P,6:00,18:00,"11,50",,/,,,"0,00",,/,,,"0,00",,U,18:00,6:00,"11,50",
6/9/2021,Onsdag,,1,,,,/,,,"0,00",,P,6:00,18:00,"11,50",,/,,,"0,00",,U,18:00,6:00,"11,50",
6/10/2021,Torsdag,,1,,,,/,,,"0,00",,P,6:00,18:00,"11,50",,U,18:00,6:00,"11,50",,/,,,"0,00",
6/11/2021,Fredag,,1,,,,P,6:00,18:00,"11,50",,/,,,"0,00",,U,18:00,6:00,"11,50",,/,,,"0,00",
6/12/2021,Lørdag,,1,1,,,P,6:00,18:00,"11,50",,/,,,"0,00",,/,,,"0,00",,/,,,"0,00",
6/13/2021,Søndag,,1,1,,,/,,,"0,00",,/,,,"0,00",,/,,,"0,00",,U,18:00,6:00,"11,50",
6/14/2021,Mandag,,1,,,,/,,,"0,00",,P,6:00,18:00,"11,50",,/,,,"0,00",,U,18:00,6:00,"11,50",
6/15/2021,Tirsdag,,1,,,,/,,,"0,00",,P,6:00,18:00,"11,50",,U,18:00,6:00,"11,50",,/,,,"0,00",
6/16/2021,Onsdag,,1,,,,P,6:00,18:00,"11,50",,/,,,"0,00",,U,18:00,6:00,"11,50",,/,,,"0,00",
6/17/2021,Torsdag,,1,,,,P,6:00,18:00,"11,50",,/,,,"0,00",,/,,,"0,00",,U,18:00,6:00,"11,50",
6/18/2021,Fredag,,1,,,,/,,,"0,00",,P,6:00,18:00,"11,50",,/,,,"0,00",,U,18:00,6:00,"11,50",
6/19/2021,Lørdag,,1,1,,,/,,,"0,00",,P,6:00,18:00,"11,50",,/,,,"0,00",,/,,,"0,00",
6/20/2021,Søndag,,1,1,,,/,,,"0,00",,/,,,"0,00",,U,18:00,6:00,"11,50",,/,,,"0,00",
6/21/2021,Mandag,,1,,,,P,6:00,18:00,"11,50",,/,,,"0,00",,U,18:00,6:00,"11,50",,/,,,"0,00",
6/22/2021,Tirsdag,,1,,,,P,6:00,18:00,"11,50",,/,,,"0,00",,/,,,"0,00",,U,18:00,6:00,"11,50",
6/23/2021,Onsdag,,1,,,,/,,,"0,00",,P,6:00,18:00,"11,50",,/,,,"0,00",,U,18:00,6:00,"11,50",
6/24/2021,Torsdag,,1,,,,/,,,"0,00",,P,6:00,18:00,"11,50",,U,18:00,6:00,"11,50",,/,,,"0,00",
6/25/2021,Fredag,,1,,,,P,6:00,18:00,"11,50",,/,,,"0,00",,U,18:00,6:00,"11,50",,/,,,"0,00",
6/26/2021,Lørdag,,1,1,,,P,6:00,18:00,"11,50",,/,,,"0,00",,/,,,"0,00",,/,,,"0,00",
6/27/2021,Søndag,,1,1,,,/,,,"0,00",,/,,,"0,00",,/,,,"0,00",,U,18:00,6:00,"11,50",
6/28/2021,Mandag,,1,,,,/,,,"0,00",,P,6:00,18:00,"11,50",,/,,,"0,00",,U,18:00,6:00,"11,50",
6/29/2021,Tirsdag,,1,,,,/,,,"0,00",,P,6:00,18:00,"11,50",,U,18:00,6:00,"11,50",,/,,,"0,00",
6/30/2021,Onsdag,,1,,,,P,6:00,18:00,"11,50",,/,,,"0,00",,U,18:00,6:00,"11,50",,/,,,"0,00",
7/1/2021,Torsdag,,1,,,,P,6:00,18:00,"11,50",,/,,,"0,00",,/,,,"0,00",,U,18:00,6:00,"11,50",
7/2/2021,Fredag,,1,,,,/,,,"0,00",,P,6:00,18:00,"11,50",,/,,,"0,00",,U,18:00,6:00,"11,50",
7/3/2021,Lørdag,,1,1,,,/,,,"0,00",,P,6:00,18:00,"11,50",,/,,,"0,00",,/,,,"0,00",
7/4/2021,Søndag,,1,1,,,/,,,"0,00",,/,,,"0,00",,U,18:00,6:00,"11,50",,/,,,"0,00",
7/5/2021,Mandag,,1,,,,P,6:00,18:00,"11,50",,/,,,"0,00",,U,18:00,6:00,"11,50",,/,,,"0,00",
7/6/2021,Tirsdag,,1,,,,P,6:00,18:00,"11,50",,/,,,"0,00",,/,,,"0,00",,U,18:00,6:00,"11,50",
7/7/2021,Onsdag,,1,,,,/,,,"0,00",,P,6:00,18:00,"11,50",,/,,,"0,00",,U,18:00,6:00,"11,50",
7/8/2021,Torsdag,,1,,,,/,,,"0,00",,P,6:00,18:00,"11,50",,U,18:00,6:00,"11,50",,/,,,"0,00",
7/9/2021,Fredag,,1,,,,P,6:00,18:00,"11,50",,/,,,"0,00",,U,18:00,6:00,"11,50",,/,,,"0,00",
7/10/2021,Lørdag,,1,1,,,P,6:00,18:00,"11,50",,/,,,"0,00",,/,,,"0,00",,/,,,"0,00",
7/11/2021,Søndag,,1,1,,,/,,,"0,00",,/,,,"0,00",,/,,,"0,00",,U,18:00,6:00,"11,50",
7/12/2021,Mandag,,1,,,,/,,,"0,00",,P,6:00,18:00,"11,50",,/,,,"0,00",,U,18:00,6:00,"11,50",
7/13/2021,Tirsdag,,1,,,,/,,,"0,00",,P,6:00,18:00,"11,50",,U,18:00,6:00,"11,50",,/,,,"0,00",
7/14/2021,Onsdag,,1,,,,P,6:00,18:00,"11,50",,/,,,"0,00",,U,18:00,6:00,"11,50",,/,,,"0,00",
7/15/2021,Torsdag,,1,,,,P,6:00,18:00,"11,50",,/,,,"0,00",,/,,,"0,00",,U,18:00,6:00,"11,50",
7/16/2021,Fredag,,1,,,,/,,,"0,00",,P,6:00,18:00,"11,50",,/,,,"0,00",,U,18:00,6:00,"11,50",
7/17/2021,Lørdag,,1,1,,,/,,,"0,00",,P,6:00,18:00,"11,50",,/,,,"0,00",,/,,,"0,00",
7/18/2021,Søndag,,1,1,,,/,,,"0,00",,/,,,"0,00",,U,18:00,6:00,"11,50",,/,,,"0,00",
7/19/2021,Mandag,,1,,,,P,6:00,18:00,"11,50",,/,,,"0,00",,U,18:00,6:00,"11,50",,/,,,"0,00",
7/20/2021,Tirsdag,,1,,,,P,6:00,18:00,"11,50",,/,,,"0,00",,/,,,"0,00",,U,18:00,6:00,"11,50",
7/21/2021,Onsdag,,1,,,,/,,,"0,00",,P,6:00,18:00,"11,50",,/,,,"0,00",,U,18:00,6:00,"11,50",
7/22/2021,Torsdag,,1,,,,/,,,"0,00",,P,6:00,18:00,"11,50",,U,18:00,6:00,"11,50",,/,,,"0,00",
7/23/2021,Fredag,,1,,,,P,6:00,18:00,"11,50",,/,,,"0,00",,U,18:00,6:00,"11,50",,/,,,"0,00",
7/24/2021,Lørdag,,1,1,,,P,6:00,18:00,"11,50",,/,,,"0,00",,/,,,"0,00",,/,,,"0,00",
7/25/2021,Søndag,,1,1,,,/,,,"0,00",,/,,,"0,00",,/,,,"0,00",,U,18:00,6:00,"11,50",
7/26/2021,Mandag,,1,,,,/,,,"0,00",,P,6:00,18:00,"11,50",,/,,,"0,00",,U,18:00,6:00,"11,50",
7/27/2021,Tirsdag,,1,,,,/,,,"0,00",,P,6:00,18:00,"11,50",,U,18:00,6:00,"11,50",,/,,,"0,00",
7/28/2021,Onsdag,,1,,,,P,6:00,18:00,"11,50",,/,,,"0,00",,U,18:00,6:00,"11,50",,/,,,"0,00",
7/29/2021,Torsdag,,1,,,,P,6:00,18:00,"11,50",,/,,,"0,00",,/,,,"0,00",,U,18:00,6:00,"11,50",
7/30/2021,Fredag,,1,,,,/,,,"0,00",,P,6:00,18:00,"11,50",,/,,,"0,00",,U,18:00,6:00,"11,50",
7/31/2021,Lørdag,,1,1,,,/,,,"0,00",,P,6:00,18:00,"11,50",,/,,,"0,00",,/,,,"0,00",
8/1/2021,Søndag,,1,1,,,/,,,"0,00",,/,,,"0,00",,U,18:00,6:00,"11,50",,/,,,"0,00",
8/2/2021,Mandag,,1,,,,P,6:00,18:00,"11,50",,/,,,"0,00",,U,18:00,6:00,"11,50",,/,,,"0,00",
8/3/2021,Tirsdag,,1,,,,P,6:00,18:00,"11,50",,/,,,"0,00",,/,,,"0,00",,U,18:00,6:00,"11,50",
8/4/2021,Onsdag,,1,,,,/,,,"0,00",,P,6:00,18:00,"11,50",,/,,,"0,00",,U,18:00,6:00,"11,50",
8/5/2021,Torsdag,,1,,,,/,,,"0,00",,P,6:00,18:00,"11,50",,U,18:00,6:00,"11,50",,/,,,"0,00",
8/6/2021,Fredag,,1,,,,P,6:00,18:00,"11,50",,/,,,"0,00",,U,18:00,6:00,"11,50",,/,,,"0,00",
8/7/2021,Lørdag,,1,1,,,P,6:00,18:00,"11,50",,/,,,"0,00",,/,,,"0,00",,/,,,"0,00",
8/8/2021,Søndag,,1,1,,,/,,,"0,00",,/,,,"0,00",,/,,,"0,00",,U,18:00,6:00,"11,50",
8/9/2021,Mandag,,1,,,,/,,,"0,00",,P,6:00,18:00,"11,50",,/,,,"0,00",,U,18:00,6:00,"11,50",
8/10/2021,Tirsdag,,1,,,,/,,,"0,00",,P,6:00,18:00,"11,50",,U,18:00,6:00,"11,50",,/,,,"0,00",
8/11/2021,Onsdag,,1,,,,P,6:00,18:00,"11,50",,/,,,"0,00",,U,18:00,6:00,"11,50",,/,,,"0,00",
8/12/2021,Torsdag,,1,,,,P,6:00,18:00,"11,50",,/,,,"0,00",,/,,,"0,00",,U,18:00,6:00,"11,50",
8/13/2021,Fredag,,1,,,,/,,,"0,00",,P,6:00,18:00,"11,50",,/,,,"0,00",,U,18:00,6:00,"11,50",
8/14/2021,Lørdag,,1,1,,,/,,,"0,00",,P,6:00,18:00,"11,50",,/,,,"0,00",,/,,,"0,00",
8/15/2021,Søndag,,1,1,,,/,,,"0,00",,/,,,"0,00",,U,18:00,6:00,"11,50",,/,,,"0,00",
8/16/2021,Mandag,,1,,,,P,6:00,18:00,"11,50",,/,,,"0,00",,U,18:00,6:00,"11,50",,/,,,"0,00",
8/17/2021,Tirsdag,,1,,,,P,6:00,18:00,"11,50",,/,,,"0,00",,/,,,"0,00",,U,18:00,6:00,"11,50",
8/18/2021,Onsdag,,1,,,,/,,,"0,00",,P,6:00,18:00,"11,50",,/,,,"0,00",,U,18:00,6:00,"11,50",
8/19/2021,Torsdag,,1,,,,/,,,"0,00",,P,6:00,18:00,"11,50",,U,18:00,6:00,"11,50",,/,,,"0,00",
8/20/2021,Fredag,,1,,,,P,6:00,18:00,"11,50",,/,,,"0,00",,U,18:00,6:00,"11,50",,/,,,"0,00",
8/21/2021,Lørdag,,1,1,,,P,6:00,18:00,"11,50",,/,,,"0,00",,/,,,"0,00",,/,,,"0,00",
8/22/2021,Søndag,,1,1,,,/,,,"0,00",,/,,,"0,00",,/,,,"0,00",,U,18:00,6:00,"11,50",
8/23/2021,Mandag,,1,,,,/,,,"0,00",,P,6:00,18:00,"11,50",,/,,,"0,00",,U,18:00,6:00,"11,50",
8/24/2021,Tirsdag,,1,,,,/,,,"0,00",,P,6:00,18:00,"11,50",,U,18:00,6:00,"11,50",,/,,,"0,00",
8/25/2021,Onsdag,,1,,,,P,6:00,18:00,"11,50",,/,,,"0,00",,U,18:00,6:00,"11,50",,/,,,"0,00",
8/26/2021,Torsdag,,1,,,,P,6:00,18:00,"11,50",,/,,,"0,00",,/,,,"0,00",,U,18:00,6:00,"11,50",
8/27/2021,Fredag,,1,,,,/,,,"0,00",,P,6:00,18:00,"11,50",,/,,,"0,00",,U,18:00,6:00,"11,50",
8/28/2021,Lørdag,,1,1,,,/,,,"0,00",,P,6:00,18:00,"11,50",,/,,,"0,00",,/,,,"0,00",
8/29/2021,Søndag,,1,1,,,/,,,"0,00",,/,,,"0,00",,U,18:00,6:00,"11,50",,/,,,"0,00",
8/30/2021,Mandag,,1,,,,P,6:00,18:00,"11,50",,/,,,"0,00",,U,18:00,6:00,"11,50",,/,,,"0,00",
8/31/2021,Tirsdag,,1,,,,P,6:00,18:00,"11,50",,/,,,"0,00",,/,,,"0,00",,U,18:00,6:00,"11,50",
,,,,,,Planlagt tid i alt,,,,"1.805,50","0,00",,,,"1.794,00","0,00",,,,"1.794,00","0,00",,,,"1.805,50","0,00"
,,,,,,*Opgørelse,,,,"16,30",,,,,"4,80",,,,,"80,40",,,,,"91,90",
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,"Sommerferie uge 29+30+31 - Saldo PH1 = -2,7 / PH2 = -14,20",,,,,,,,,,,,,,,,,,
,,,,,,,,"Sommerferie uge 28+29+30 - Saldo PH1 = 20,30 / PH2 = -37,20",,,,,,,,,,,,,,,,,,
